Id;CreatorId;CustomerId;Description;Address;TerminalId;Location;Status;Priority;CreateTime;ResolutionDate;IssueType;TechnicianId;ServiceDate
2900;7;1452;El kell végezni a telepítést;Hunyadi utca 8;9859;Marcali;elvégezve;közepes;2020. 05. 07. 0:00:00;2020. 05. 21. 0:00:00;telepítés;13;2020. 05. 21. 0:00:00
2901;1;1452;El kell végezni a leszerelést;Hunyadi utca 8;9859;Marcali;elvégezve;közepes;2020. 06. 04. 0:00:00;2020. 06. 18. 0:00:00;leszerelés;18;2020. 06. 18. 0:00:00
2902;11;1453;El kell végezni a telepítést;Szőlő utca 63;647;Pilisszentiván;elvégezve;alacsony;2025. 01. 26. 0:00:00;2025. 02. 09. 0:00:00;telepítés;13;2025. 02. 09. 0:00:00
2903;2;1453;El kell végezni a szervizelést;Szőlő utca 63;647;Pilisszentiván;elvégezve;alacsony;2025. 02. 23. 0:00:00;2025. 03. 09. 0:00:00;szerviz;15;2025. 03. 09. 0:00:00
2904;11;1453;El kell végezni a szervizelést;Szőlő utca 63;647;Pilisszentiván;elvégezve;alacsony;2025. 03. 23. 0:00:00;2025. 04. 06. 0:00:00;szerviz;12;2025. 04. 06. 0:00:00
2905;1;1454;El kell végezni a telepítést;Szabadság utca 20;12589;Békéscsaba;elvégezve;alacsony;2022. 12. 19. 0:00:00;2023. 01. 02. 0:00:00;telepítés;17;2023. 01. 02. 0:00:00
2906;8;1454;El kell végezni a szervizelést;Szabadság utca 20;12589;Békéscsaba;elvégezve;magas;2023. 01. 16. 0:00:00;2023. 01. 30. 0:00:00;szerviz;19;2023. 01. 30. 0:00:00
2907;5;1454;El kell végezni a szervizelést;Szabadság utca 20;12589;Békéscsaba;elvégezve;magas;2023. 02. 13. 0:00:00;2023. 02. 27. 0:00:00;szerviz;14;2023. 02. 27. 0:00:00
2908;8;1455;El kell végezni a telepítést;Rét utca 91;14064;Mór;elvégezve;magas;2020. 10. 25. 0:00:00;2020. 11. 08. 0:00:00;telepítés;13;2020. 11. 08. 0:00:00
2909;7;1455;El kell végezni a szervizelést;Rét utca 91;14064;Mór;elvégezve;alacsony;2020. 11. 22. 0:00:00;2020. 12. 06. 0:00:00;szerviz;16;2020. 12. 06. 0:00:00
2910;5;1455;El kell végezni a leszerelést;Rét utca 91;14064;Mór;elvégezve;közepes;2020. 12. 20. 0:00:00;2021. 01. 03. 0:00:00;leszerelés;15;2021. 01. 03. 0:00:00
2911;1;1456;El kell végezni a telepítést;Vasút utca 88;4927;Nagykanizsa;elvégezve;közepes;2017. 04. 18. 0:00:00;2017. 05. 02. 0:00:00;telepítés;17;2017. 05. 02. 0:00:00
2912;9;1456;El kell végezni a szervizelést;Vasút utca 88;4927;Nagykanizsa;elvégezve;alacsony;2017. 05. 16. 0:00:00;2017. 05. 30. 0:00:00;szerviz;16;2017. 05. 30. 0:00:00
2913;4;1456;El kell végezni a leszerelést;Vasút utca 88;4927;Nagykanizsa;elvégezve;magas;2017. 06. 13. 0:00:00;2017. 06. 27. 0:00:00;leszerelés;15;2017. 06. 27. 0:00:00
2914;7;1457;El kell végezni a telepítést;Nyár utca 15;11119;Hajdúszoboszló;elvégezve;közepes;2024. 09. 11. 0:00:00;2024. 09. 25. 0:00:00;telepítés;16;2024. 09. 25. 0:00:00
2915;3;1458;El kell végezni a telepítést;Rózsa utca 41;7043;Celldömölk;elvégezve;magas;2023. 05. 01. 0:00:00;2023. 05. 15. 0:00:00;telepítés;12;2023. 05. 15. 0:00:00
2916;2;1458;El kell végezni a leszerelést;Rózsa utca 41;7043;Celldömölk;elvégezve;alacsony;2023. 05. 29. 0:00:00;2023. 06. 12. 0:00:00;leszerelés;18;2023. 06. 12. 0:00:00
2917;1;1459;El kell végezni a telepítést;Deák Ferenc utca 83;18654;Marcali;elvégezve;közepes;2019. 06. 29. 0:00:00;2019. 07. 13. 0:00:00;telepítés;16;2019. 07. 13. 0:00:00
2918;2;1460;El kell végezni a telepítést;Akácfa utca 91;17787;Tatabánya;elvégezve;magas;2023. 08. 01. 0:00:00;2023. 08. 15. 0:00:00;telepítés;13;2023. 08. 15. 0:00:00
2919;7;1460;El kell végezni a szervizelést;Akácfa utca 91;17787;Tatabánya;elvégezve;közepes;2023. 08. 29. 0:00:00;2023. 09. 12. 0:00:00;szerviz;16;2023. 09. 12. 0:00:00
2920;3;1460;El kell végezni a szervizelést;Akácfa utca 91;17787;Tatabánya;elvégezve;alacsony;2023. 09. 26. 0:00:00;2023. 10. 10. 0:00:00;szerviz;17;2023. 10. 10. 0:00:00
2921;2;1461;El kell végezni a telepítést;Alkotmány utca 76;8326;Füzesabony;elvégezve;közepes;2024. 10. 06. 0:00:00;2024. 10. 20. 0:00:00;telepítés;19;2024. 10. 20. 0:00:00
2922;5;1462;El kell végezni a telepítést;Temető utca 28;5093;Orosháza;elvégezve;magas;2021. 06. 09. 0:00:00;2021. 06. 23. 0:00:00;telepítés;14;2021. 06. 23. 0:00:00
2923;10;1462;El kell végezni a szervizelést;Temető utca 28;5093;Orosháza;elvégezve;magas;2021. 07. 07. 0:00:00;2021. 07. 21. 0:00:00;szerviz;14;2021. 07. 21. 0:00:00
2924;4;1462;El kell végezni a szervizelést;Temető utca 28;5093;Orosháza;elvégezve;alacsony;2021. 08. 04. 0:00:00;2021. 08. 18. 0:00:00;szerviz;19;2021. 08. 18. 0:00:00
2925;8;1463;El kell végezni a telepítést;Munkás utca 48;1901;Fót;elvégezve;magas;2024. 07. 16. 0:00:00;2024. 07. 30. 0:00:00;telepítés;17;2024. 07. 30. 0:00:00
2926;9;1463;El kell végezni a szervizelést;Munkás utca 48;1901;Fót;elvégezve;alacsony;2024. 08. 13. 0:00:00;2024. 08. 27. 0:00:00;szerviz;15;2024. 08. 27. 0:00:00
2927;6;1463;El kell végezni a leszerelést;Munkás utca 48;1901;Fót;elvégezve;magas;2024. 09. 10. 0:00:00;2024. 09. 24. 0:00:00;leszerelés;13;2024. 09. 24. 0:00:00
2928;8;1464;El kell végezni a telepítést;Széchenyi utca 10;697;Jászapáti;elvégezve;alacsony;2024. 12. 08. 0:00:00;2024. 12. 22. 0:00:00;telepítés;16;2024. 12. 22. 0:00:00
2929;11;1464;El kell végezni a szervizelést;Széchenyi utca 10;697;Jászapáti;elvégezve;közepes;2025. 01. 05. 0:00:00;2025. 01. 19. 0:00:00;szerviz;15;2025. 01. 19. 0:00:00
2930;3;1464;El kell végezni a szervizelést;Széchenyi utca 10;697;Jászapáti;elvégezve;magas;2025. 02. 02. 0:00:00;2025. 02. 16. 0:00:00;szerviz;13;2025. 02. 16. 0:00:00
2931;10;1465;El kell végezni a telepítést;Kossuth utca 31;18871;Balatonfüred;elvégezve;magas;2024. 12. 16. 0:00:00;2024. 12. 30. 0:00:00;telepítés;20;2024. 12. 30. 0:00:00
2932;8;1465;El kell végezni a szervizelést;Kossuth utca 31;18871;Balatonfüred;elvégezve;magas;2025. 01. 13. 0:00:00;2025. 01. 27. 0:00:00;szerviz;14;2025. 01. 27. 0:00:00
2933;5;1466;El kell végezni a telepítést;Deák Ferenc utca 51;2688;Lőrinci;elvégezve;magas;2025. 03. 27. 0:00:00;2025. 04. 10. 0:00:00;telepítés;16;2025. 04. 10. 0:00:00
2934;5;1467;El kell végezni a telepítést;Deák Ferenc utca 2;7791;Budakeszi;elvégezve;közepes;2025. 04. 15. 0:00:00;2025. 04. 29. 0:00:00;telepítés;20;2025. 04. 29. 0:00:00
2935;6;1467;El kell végezni a szervizelést;Deák Ferenc utca 2;7791;Budakeszi;új;magas;2025. 05. 13. 0:00:00;;szerviz;0;2025. 05. 27. 0:00:00
2936;4;1467;El kell végezni a leszerelést;Deák Ferenc utca 2;7791;Budakeszi;új;alacsony;2025. 06. 10. 0:00:00;;leszerelés;0;2025. 06. 24. 0:00:00
2937;1;1468;El kell végezni a telepítést;Iskola utca 29;11490;Veszprém;elvégezve;közepes;2019. 10. 29. 0:00:00;2019. 11. 12. 0:00:00;telepítés;14;2019. 11. 12. 0:00:00
2938;2;1468;El kell végezni a leszerelést;Iskola utca 29;11490;Veszprém;elvégezve;magas;2019. 11. 26. 0:00:00;2019. 12. 10. 0:00:00;leszerelés;17;2019. 12. 10. 0:00:00
2939;6;1469;El kell végezni a telepítést;Csokonai utca 1;12011;Kecskemét;elvégezve;közepes;2024. 01. 07. 0:00:00;2024. 01. 21. 0:00:00;telepítés;16;2024. 01. 21. 0:00:00
2940;7;1469;El kell végezni a szervizelést;Csokonai utca 1;12011;Kecskemét;elvégezve;közepes;2024. 02. 04. 0:00:00;2024. 02. 18. 0:00:00;szerviz;16;2024. 02. 18. 0:00:00
2941;7;1469;El kell végezni a szervizelést;Csokonai utca 1;12011;Kecskemét;elvégezve;magas;2024. 03. 03. 0:00:00;2024. 03. 17. 0:00:00;szerviz;18;2024. 03. 17. 0:00:00
2942;3;1470;El kell végezni a telepítést;Rákóczi utca 56;12058;Esztergom;elvégezve;alacsony;2018. 07. 11. 0:00:00;2018. 07. 25. 0:00:00;telepítés;15;2018. 07. 25. 0:00:00
2943;5;1470;El kell végezni a szervizelést;Rákóczi utca 56;12058;Esztergom;elvégezve;alacsony;2018. 08. 08. 0:00:00;2018. 08. 22. 0:00:00;szerviz;15;2018. 08. 22. 0:00:00
2944;1;1470;El kell végezni a leszerelést;Rákóczi utca 56;12058;Esztergom;elvégezve;alacsony;2018. 09. 05. 0:00:00;2018. 09. 19. 0:00:00;leszerelés;15;2018. 09. 19. 0:00:00
2945;5;1471;El kell végezni a telepítést;Kossuth tér 80;3234;Érd;elvégezve;alacsony;2022. 08. 12. 0:00:00;2022. 08. 26. 0:00:00;telepítés;17;2022. 08. 26. 0:00:00
2946;4;1471;El kell végezni a szervizelést;Kossuth tér 80;3234;Érd;elvégezve;magas;2022. 09. 09. 0:00:00;2022. 09. 23. 0:00:00;szerviz;18;2022. 09. 23. 0:00:00
2947;8;1471;El kell végezni a leszerelést;Kossuth tér 80;3234;Érd;elvégezve;közepes;2022. 10. 07. 0:00:00;2022. 10. 21. 0:00:00;leszerelés;15;2022. 10. 21. 0:00:00
2948;1;1472;El kell végezni a telepítést;Szőlő utca 92;2690;Mór;elvégezve;közepes;2022. 05. 05. 0:00:00;2022. 05. 19. 0:00:00;telepítés;18;2022. 05. 19. 0:00:00
2949;4;1473;El kell végezni a telepítést;Erkel Ferenc utca 52;736;Nyírbátor;elvégezve;magas;2019. 04. 27. 0:00:00;2019. 05. 11. 0:00:00;telepítés;20;2019. 05. 11. 0:00:00
2950;1;1474;El kell végezni a telepítést;Jázmin utca 22;9724;Makó;elvégezve;közepes;2025. 03. 30. 0:00:00;2025. 04. 13. 0:00:00;telepítés;14;2025. 04. 13. 0:00:00
2951;10;1474;El kell végezni a szervizelést;Jázmin utca 22;9724;Makó;új;közepes;2025. 04. 27. 0:00:00;;szerviz;0;2025. 05. 11. 0:00:00
2952;5;1474;El kell végezni a leszerelést;Jázmin utca 22;9724;Makó;új;alacsony;2025. 05. 25. 0:00:00;;leszerelés;0;2025. 06. 08. 0:00:00
2953;11;1475;El kell végezni a telepítést;Rákóczi utca 12;10332;Vác;elvégezve;magas;2021. 06. 23. 0:00:00;2021. 07. 07. 0:00:00;telepítés;18;2021. 07. 07. 0:00:00
2954;6;1475;El kell végezni a szervizelést;Rákóczi utca 12;10332;Vác;elvégezve;magas;2021. 07. 21. 0:00:00;2021. 08. 04. 0:00:00;szerviz;15;2021. 08. 04. 0:00:00
2955;7;1476;El kell végezni a telepítést;Fő utca 70;15360;Orosháza;elvégezve;magas;2016. 02. 29. 0:00:00;2016. 03. 14. 0:00:00;telepítés;12;2016. 03. 14. 0:00:00
2956;9;1477;El kell végezni a telepítést;Jázmin utca 37;4451;Mosonmagyaróvár;elvégezve;alacsony;2020. 04. 14. 0:00:00;2020. 04. 28. 0:00:00;telepítés;12;2020. 04. 28. 0:00:00
2957;1;1477;El kell végezni a szervizelést;Jázmin utca 37;4451;Mosonmagyaróvár;elvégezve;magas;2020. 05. 12. 0:00:00;2020. 05. 26. 0:00:00;szerviz;20;2020. 05. 26. 0:00:00
2958;6;1477;El kell végezni a leszerelést;Jázmin utca 37;4451;Mosonmagyaróvár;elvégezve;alacsony;2020. 06. 09. 0:00:00;2020. 06. 23. 0:00:00;leszerelés;12;2020. 06. 23. 0:00:00
2959;5;1478;El kell végezni a telepítést;Arany János utca 4;8629;Mór;elvégezve;alacsony;2024. 12. 21. 0:00:00;2025. 01. 04. 0:00:00;telepítés;13;2025. 01. 04. 0:00:00
2960;11;1479;El kell végezni a telepítést;Madách utca 6;2101;Nagykanizsa;elvégezve;magas;2021. 09. 11. 0:00:00;2021. 09. 25. 0:00:00;telepítés;12;2021. 09. 25. 0:00:00
2961;6;1480;El kell végezni a telepítést;Árpád utca 13;2462;Kiskunhalas;elvégezve;közepes;2018. 06. 08. 0:00:00;2018. 06. 22. 0:00:00;telepítés;15;2018. 06. 22. 0:00:00
2962;4;1481;El kell végezni a telepítést;Nyár utca 8;973;Pápa;elvégezve;magas;2024. 07. 21. 0:00:00;2024. 08. 04. 0:00:00;telepítés;13;2024. 08. 04. 0:00:00
2963;4;1481;El kell végezni a szervizelést;Nyár utca 8;973;Pápa;elvégezve;magas;2024. 08. 18. 0:00:00;2024. 09. 01. 0:00:00;szerviz;20;2024. 09. 01. 0:00:00
2964;6;1481;El kell végezni a leszerelést;Nyár utca 8;973;Pápa;elvégezve;magas;2024. 09. 15. 0:00:00;2024. 09. 29. 0:00:00;leszerelés;19;2024. 09. 29. 0:00:00
2965;4;1482;El kell végezni a telepítést;Hegyalja utca 10;16558;Berettyóújfalu;elvégezve;magas;2022. 06. 26. 0:00:00;2022. 07. 10. 0:00:00;telepítés;16;2022. 07. 10. 0:00:00
2966;11;1482;El kell végezni a leszerelést;Hegyalja utca 10;16558;Berettyóújfalu;elvégezve;közepes;2022. 07. 24. 0:00:00;2022. 08. 07. 0:00:00;leszerelés;20;2022. 08. 07. 0:00:00
2967;2;1483;El kell végezni a telepítést;Temető utca 71;938;Celldömölk;elvégezve;alacsony;2018. 01. 18. 0:00:00;2018. 02. 01. 0:00:00;telepítés;18;2018. 02. 01. 0:00:00
2968;9;1483;El kell végezni a szervizelést;Temető utca 71;938;Celldömölk;elvégezve;alacsony;2018. 02. 15. 0:00:00;2018. 03. 01. 0:00:00;szerviz;17;2018. 03. 01. 0:00:00
2969;3;1484;El kell végezni a telepítést;Bartók Béla utca 8;8982;Mezőkövesd;elvégezve;közepes;2023. 07. 04. 0:00:00;2023. 07. 18. 0:00:00;telepítés;15;2023. 07. 18. 0:00:00
2970;4;1485;El kell végezni a telepítést;Kossuth utca 46;13911;Püspökladány;elvégezve;alacsony;2025. 02. 06. 0:00:00;2025. 02. 20. 0:00:00;telepítés;18;2025. 02. 20. 0:00:00
2971;5;1485;El kell végezni a leszerelést;Kossuth utca 46;13911;Püspökladány;elvégezve;magas;2025. 03. 06. 0:00:00;2025. 03. 20. 0:00:00;leszerelés;16;2025. 03. 20. 0:00:00
2972;10;1486;El kell végezni a telepítést;Virág utca 97;15794;Karcag;elvégezve;alacsony;2022. 06. 25. 0:00:00;2022. 07. 09. 0:00:00;telepítés;19;2022. 07. 09. 0:00:00
2973;9;1487;El kell végezni a telepítést;Akácfa utca 36;8740;Székesfehérvár;elvégezve;közepes;2024. 10. 05. 0:00:00;2024. 10. 19. 0:00:00;telepítés;20;2024. 10. 19. 0:00:00
2974;1;1487;El kell végezni a szervizelést;Akácfa utca 36;8740;Székesfehérvár;elvégezve;alacsony;2024. 11. 02. 0:00:00;2024. 11. 16. 0:00:00;szerviz;14;2024. 11. 16. 0:00:00
2975;3;1487;El kell végezni a leszerelést;Akácfa utca 36;8740;Székesfehérvár;elvégezve;közepes;2024. 11. 30. 0:00:00;2024. 12. 14. 0:00:00;leszerelés;12;2024. 12. 14. 0:00:00
2976;4;1488;El kell végezni a telepítést;Szent István utca 28;12426;Kecskemét;elvégezve;alacsony;2025. 04. 11. 0:00:00;2025. 04. 25. 0:00:00;telepítés;14;2025. 04. 25. 0:00:00
2977;6;1489;El kell végezni a telepítést;Madách utca 59;5739;Jászberény;elvégezve;alacsony;2022. 05. 07. 0:00:00;2022. 05. 21. 0:00:00;telepítés;12;2022. 05. 21. 0:00:00
2978;5;1489;El kell végezni a szervizelést;Madách utca 59;5739;Jászberény;elvégezve;magas;2022. 06. 04. 0:00:00;2022. 06. 18. 0:00:00;szerviz;15;2022. 06. 18. 0:00:00
2979;10;1489;El kell végezni a leszerelést;Madách utca 59;5739;Jászberény;elvégezve;alacsony;2022. 07. 02. 0:00:00;2022. 07. 16. 0:00:00;leszerelés;18;2022. 07. 16. 0:00:00
2980;8;1490;El kell végezni a telepítést;Ady Endre utca 27;18554;Szentgotthárd;elvégezve;magas;2024. 06. 26. 0:00:00;2024. 07. 10. 0:00:00;telepítés;17;2024. 07. 10. 0:00:00
2981;6;1490;El kell végezni a szervizelést;Ady Endre utca 27;18554;Szentgotthárd;elvégezve;közepes;2024. 07. 24. 0:00:00;2024. 08. 07. 0:00:00;szerviz;13;2024. 08. 07. 0:00:00
2982;11;1491;El kell végezni a telepítést;Templom utca 94;1818;Jászapáti;elvégezve;magas;2024. 05. 20. 0:00:00;2024. 06. 03. 0:00:00;telepítés;17;2024. 06. 03. 0:00:00
2983;9;1492;El kell végezni a telepítést;Alkotmány utca 15;16765;Gyula;elvégezve;közepes;2024. 01. 16. 0:00:00;2024. 01. 30. 0:00:00;telepítés;12;2024. 01. 30. 0:00:00
2984;6;1493;El kell végezni a telepítést;Új utca 93;14169;Budaörs;elvégezve;alacsony;2022. 05. 12. 0:00:00;2022. 05. 26. 0:00:00;telepítés;18;2022. 05. 26. 0:00:00
2985;8;1493;El kell végezni a szervizelést;Új utca 93;14169;Budaörs;elvégezve;alacsony;2022. 06. 09. 0:00:00;2022. 06. 23. 0:00:00;szerviz;18;2022. 06. 23. 0:00:00
2986;8;1493;El kell végezni a leszerelést;Új utca 93;14169;Budaörs;elvégezve;közepes;2022. 07. 07. 0:00:00;2022. 07. 21. 0:00:00;leszerelés;17;2022. 07. 21. 0:00:00
2987;7;1494;El kell végezni a telepítést;Dózsa György utca 72;11269;Dunaújváros;elvégezve;magas;2023. 05. 23. 0:00:00;2023. 06. 06. 0:00:00;telepítés;18;2023. 06. 06. 0:00:00
2988;8;1494;El kell végezni a szervizelést;Dózsa György utca 72;11269;Dunaújváros;elvégezve;közepes;2023. 06. 20. 0:00:00;2023. 07. 04. 0:00:00;szerviz;13;2023. 07. 04. 0:00:00
2989;3;1494;El kell végezni a leszerelést;Dózsa György utca 72;11269;Dunaújváros;elvégezve;közepes;2023. 07. 18. 0:00:00;2023. 08. 01. 0:00:00;leszerelés;18;2023. 08. 01. 0:00:00
2990;5;1495;El kell végezni a telepítést;Orgona utca 26;4492;Balatonfüred;elvégezve;magas;2020. 02. 11. 0:00:00;2020. 02. 25. 0:00:00;telepítés;12;2020. 02. 25. 0:00:00
2991;7;1496;El kell végezni a telepítést;Szent István utca 68;12936;Tiszafüred;elvégezve;magas;2018. 08. 14. 0:00:00;2018. 08. 28. 0:00:00;telepítés;18;2018. 08. 28. 0:00:00
2992;8;1496;El kell végezni a leszerelést;Szent István utca 68;12936;Tiszafüred;elvégezve;alacsony;2018. 09. 11. 0:00:00;2018. 09. 25. 0:00:00;leszerelés;14;2018. 09. 25. 0:00:00
2993;10;1497;El kell végezni a telepítést;Templom utca 66;6402;Vác;elvégezve;alacsony;2019. 05. 26. 0:00:00;2019. 06. 09. 0:00:00;telepítés;14;2019. 06. 09. 0:00:00
2994;1;1497;El kell végezni a leszerelést;Templom utca 66;6402;Vác;elvégezve;magas;2019. 06. 23. 0:00:00;2019. 07. 07. 0:00:00;leszerelés;19;2019. 07. 07. 0:00:00
2995;10;1498;El kell végezni a telepítést;Kossuth tér 81;11057;Bonyhád;elvégezve;közepes;2025. 03. 09. 0:00:00;2025. 03. 23. 0:00:00;telepítés;17;2025. 03. 23. 0:00:00
2996;5;1498;El kell végezni a szervizelést;Kossuth tér 81;11057;Bonyhád;elvégezve;magas;2025. 04. 06. 0:00:00;2025. 04. 20. 0:00:00;szerviz;19;2025. 04. 20. 0:00:00
2997;1;1499;El kell végezni a telepítést;Templom utca 54;15485;Csömör;elvégezve;közepes;2025. 04. 08. 0:00:00;2025. 04. 22. 0:00:00;telepítés;14;2025. 04. 22. 0:00:00
2998;3;1500;El kell végezni a telepítést;Bem utca 86;9559;Kiskunfélegyháza;elvégezve;alacsony;2019. 05. 24. 0:00:00;2019. 06. 07. 0:00:00;telepítés;19;2019. 06. 07. 0:00:00
2999;7;1500;El kell végezni a szervizelést;Bem utca 86;9559;Kiskunfélegyháza;elvégezve;magas;2019. 06. 21. 0:00:00;2019. 07. 05. 0:00:00;szerviz;13;2019. 07. 05. 0:00:00
3000;5;1500;El kell végezni a leszerelést;Bem utca 86;9559;Kiskunfélegyháza;elvégezve;magas;2019. 07. 19. 0:00:00;2019. 08. 02. 0:00:00;leszerelés;17;2019. 08. 02. 0:00:00
3001;8;1501;El kell végezni a telepítést;Deák Ferenc utca 9;6008;Lenti;elvégezve;alacsony;2024. 07. 09. 0:00:00;2024. 07. 23. 0:00:00;telepítés;14;2024. 07. 23. 0:00:00
3002;4;1502;El kell végezni a telepítést;Akácfa utca 85;18666;Fót;elvégezve;alacsony;2024. 02. 01. 0:00:00;2024. 02. 15. 0:00:00;telepítés;18;2024. 02. 15. 0:00:00
3003;1;1503;El kell végezni a telepítést;Munkás utca 3;10568;Bonyhád;elvégezve;magas;2021. 04. 24. 0:00:00;2021. 05. 08. 0:00:00;telepítés;14;2021. 05. 08. 0:00:00
3004;6;1503;El kell végezni a szervizelést;Munkás utca 3;10568;Bonyhád;elvégezve;közepes;2021. 05. 22. 0:00:00;2021. 06. 05. 0:00:00;szerviz;18;2021. 06. 05. 0:00:00
3005;3;1504;El kell végezni a telepítést;Munkás utca 31;13628;Szeged;elvégezve;magas;2023. 11. 01. 0:00:00;2023. 11. 15. 0:00:00;telepítés;17;2023. 11. 15. 0:00:00
3006;5;1504;El kell végezni a szervizelést;Munkás utca 31;13628;Szeged;elvégezve;közepes;2023. 11. 29. 0:00:00;2023. 12. 13. 0:00:00;szerviz;19;2023. 12. 13. 0:00:00
3007;3;1504;El kell végezni a szervizelést;Munkás utca 31;13628;Szeged;elvégezve;alacsony;2023. 12. 27. 0:00:00;2024. 01. 10. 0:00:00;szerviz;18;2024. 01. 10. 0:00:00
3008;11;1505;El kell végezni a telepítést;Tavaszmező utca 35;4911;Szolnok;elvégezve;alacsony;2023. 11. 17. 0:00:00;2023. 12. 01. 0:00:00;telepítés;15;2023. 12. 01. 0:00:00
3009;6;1506;El kell végezni a telepítést;Széchenyi utca 36;253;Nagykőrös;elvégezve;magas;2021. 01. 08. 0:00:00;2021. 01. 22. 0:00:00;telepítés;13;2021. 01. 22. 0:00:00
3010;5;1507;El kell végezni a telepítést;Rákóczi utca 44;11738;Pápa;elvégezve;közepes;2017. 12. 30. 0:00:00;2018. 01. 13. 0:00:00;telepítés;15;2018. 01. 13. 0:00:00
3011;11;1508;El kell végezni a telepítést;Jázmin utca 5;15259;Szentendre;elvégezve;alacsony;2023. 01. 16. 0:00:00;2023. 01. 30. 0:00:00;telepítés;13;2023. 01. 30. 0:00:00
3012;1;1508;El kell végezni a leszerelést;Jázmin utca 5;15259;Szentendre;elvégezve;közepes;2023. 02. 13. 0:00:00;2023. 02. 27. 0:00:00;leszerelés;17;2023. 02. 27. 0:00:00
3013;1;1509;El kell végezni a telepítést;Bem utca 29;19088;Püspökladány;elvégezve;közepes;2021. 06. 20. 0:00:00;2021. 07. 04. 0:00:00;telepítés;13;2021. 07. 04. 0:00:00
3014;1;1510;El kell végezni a telepítést;Táncsics Mihály utca 92;9412;Csongrád;elvégezve;közepes;2017. 11. 24. 0:00:00;2017. 12. 08. 0:00:00;telepítés;12;2017. 12. 08. 0:00:00
3015;7;1510;El kell végezni a szervizelést;Táncsics Mihály utca 92;9412;Csongrád;elvégezve;magas;2017. 12. 22. 0:00:00;2018. 01. 05. 0:00:00;szerviz;18;2018. 01. 05. 0:00:00
3016;5;1511;El kell végezni a telepítést;Rákóczi utca 32;8259;Nagymaros;elvégezve;közepes;2021. 11. 26. 0:00:00;2021. 12. 10. 0:00:00;telepítés;17;2021. 12. 10. 0:00:00
3017;4;1512;El kell végezni a telepítést;Rózsa utca 67;15408;Dabas;elvégezve;magas;2024. 09. 19. 0:00:00;2024. 10. 03. 0:00:00;telepítés;18;2024. 10. 03. 0:00:00
3018;7;1512;El kell végezni a szervizelést;Rózsa utca 67;15408;Dabas;elvégezve;alacsony;2024. 10. 17. 0:00:00;2024. 10. 31. 0:00:00;szerviz;17;2024. 10. 31. 0:00:00
3019;7;1512;El kell végezni a szervizelést;Rózsa utca 67;15408;Dabas;elvégezve;közepes;2024. 11. 14. 0:00:00;2024. 11. 28. 0:00:00;szerviz;12;2024. 11. 28. 0:00:00
3020;2;1513;El kell végezni a telepítést;Munkás utca 59;2923;Debrecen;elvégezve;közepes;2022. 09. 26. 0:00:00;2022. 10. 10. 0:00:00;telepítés;14;2022. 10. 10. 0:00:00
3021;2;1513;El kell végezni a szervizelést;Munkás utca 59;2923;Debrecen;elvégezve;magas;2022. 10. 24. 0:00:00;2022. 11. 07. 0:00:00;szerviz;20;2022. 11. 07. 0:00:00
3022;5;1513;El kell végezni a szervizelést;Munkás utca 59;2923;Debrecen;elvégezve;alacsony;2022. 11. 21. 0:00:00;2022. 12. 05. 0:00:00;szerviz;19;2022. 12. 05. 0:00:00
3023;5;1514;El kell végezni a telepítést;Tavaszmező utca 33;8130;Szekszárd;elvégezve;közepes;2023. 01. 30. 0:00:00;2023. 02. 13. 0:00:00;telepítés;18;2023. 02. 13. 0:00:00
