Id;FirstName;LastName;Email;Phone;Location;Address;BirthDate;ContractDate;RegistrationDate;Status;TerminalId;Password
2578;András;Gál;agal2578@gmail.com;+36977231077;Hajdúböszörmény;Templom utca 58;1987. 05. 15. 0:00:00;2023. 01. 20. 0:00:00;2023. 01. 20. 0:00:00;aktív;10532;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2579;Ákos;Barta;abarta2579@gmail.com;+36748785747;Székesfehérvár;Jókai utca 82;1975. 05. 01. 0:00:00;2024. 10. 17. 0:00:00;2024. 10. 17. 0:00:00;inaktív;2959;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2580;Gabriella;Kiss;gkiss2580@gmail.com;+36634589328;Sárbogárd;Rózsa utca 29;1982. 09. 19. 0:00:00;2024. 07. 10. 0:00:00;2024. 07. 10. 0:00:00;inaktív;18988;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2581;Laura;Szűcs;lszucs2581@gmail.com;+36303981195;Szentgotthárd;Táncsics Mihály utca 21;2003. 10. 01. 0:00:00;2022. 02. 13. 0:00:00;2022. 02. 13. 0:00:00;inaktív;412;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2582;Csaba;Molnár;cmolnar2582@gmail.com;+36697085516;Gárdony;Szőlő utca 48;1991. 10. 19. 0:00:00;2022. 12. 04. 0:00:00;2022. 12. 04. 0:00:00;inaktív;4341;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2583;Zsigmond;Németh;znemeth2583@gmail.com;+36812707728;Érd;Kert utca 41;2001. 06. 11. 0:00:00;2023. 01. 20. 0:00:00;2023. 01. 20. 0:00:00;aktív;2542;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2584;László;Deák;ldeak2584@gmail.com;+36423675404;Gyula;Bem utca 65;2003. 06. 28. 0:00:00;2023. 08. 12. 0:00:00;2023. 08. 12. 0:00:00;inaktív;12603;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2585;Gabriella;Péter;gpeter2585@gmail.com;+36482655910;Budakeszi;Dózsa György utca 14;1978. 03. 09. 0:00:00;2021. 03. 11. 0:00:00;2021. 03. 11. 0:00:00;aktív;14640;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2586;Hajnalka;Gál;hgal2586@gmail.com;+36832068666;Budapest;Arany János utca 33;1997. 04. 11. 0:00:00;2020. 08. 08. 0:00:00;2020. 08. 08. 0:00:00;aktív;19009;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2587;Vivien;Szalai;vszalai2587@gmail.com;+36268477460;Pápa;Vasút utca 44;1992. 10. 21. 0:00:00;2021. 09. 15. 0:00:00;2021. 09. 15. 0:00:00;aktív;9881;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2588;Miklós;Pásztor;mpasztor2588@gmail.com;+36399277739;Kisvárda;Kert utca 72;1967. 05. 28. 0:00:00;2018. 12. 26. 0:00:00;2018. 12. 26. 0:00:00;aktív;16364;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2589;György;Székely;gszekely2589@gmail.com;+36389487545;Baja;Munkás utca 35;1985. 07. 01. 0:00:00;2024. 01. 22. 0:00:00;2024. 01. 22. 0:00:00;aktív;9956;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2590;Ákos;Bogdán;abogdan2590@gmail.com;+36602463627;Orosháza;Közép utca 50;1972. 11. 17. 0:00:00;2023. 12. 27. 0:00:00;2023. 12. 27. 0:00:00;aktív;7282;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2591;Olívia;Boros;oboros2591@gmail.com;+36644215874;Kisvárda;Táncsics Mihály utca 17;1964. 12. 18. 0:00:00;2023. 08. 29. 0:00:00;2023. 08. 29. 0:00:00;inaktív;16145;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2592;Éva;Pintér;epinter2592@gmail.com;+36722385010;Szombathely;Kossuth utca 9;1974. 02. 17. 0:00:00;2020. 11. 01. 0:00:00;2020. 11. 01. 0:00:00;aktív;5219;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2593;Judit;Lengyel;jlengyel2593@gmail.com;+36993192854;Jászapáti;Csokonai utca 58;1984. 03. 29. 0:00:00;2023. 06. 29. 0:00:00;2023. 06. 29. 0:00:00;aktív;8996;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2594;Fanni;Halász;fhalasz2594@gmail.com;+36467420174;Kecskemét;Bartók Béla utca 25;1973. 07. 01. 0:00:00;2025. 01. 29. 0:00:00;2025. 01. 29. 0:00:00;aktív;885;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2595;Anna;Boros;aboros2595@gmail.com;+36789223763;Veszprém;Temető utca 43;2001. 04. 20. 0:00:00;2024. 06. 10. 0:00:00;2024. 06. 10. 0:00:00;inaktív;9452;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2596;Arnold;Pap;apap2596@gmail.com;+36377616182;Gárdony;Tavaszmező utca 5;1969. 03. 31. 0:00:00;2024. 06. 09. 0:00:00;2024. 06. 09. 0:00:00;aktív;9176;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2597;Roland;Balla;rballa2597@gmail.com;+36809986927;Gyömrő;Nyár utca 12;1984. 10. 17. 0:00:00;2024. 08. 13. 0:00:00;2024. 08. 13. 0:00:00;inaktív;1036;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2598;Eszter;Bakos;ebakos2598@gmail.com;+36389336300;Baja;Ady Endre utca 82;1984. 02. 03. 0:00:00;2022. 03. 02. 0:00:00;2022. 03. 02. 0:00:00;inaktív;9552;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2599;Anikó;Gulyás;agulyas2599@gmail.com;+36366723138;Zalaegerszeg;Virág utca 17;1983. 08. 02. 0:00:00;2023. 08. 27. 0:00:00;2023. 08. 27. 0:00:00;inaktív;6886;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2600;Tibor;Vincze;tvincze2600@gmail.com;+36977152816;Mezőkövesd;Vasút utca 84;1996. 05. 16. 0:00:00;2018. 12. 30. 0:00:00;2018. 12. 30. 0:00:00;aktív;16532;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2601;Máté;Orsós;morsos2601@gmail.com;+36535039603;Ajka;Hunyadi utca 11;1991. 09. 13. 0:00:00;2024. 04. 13. 0:00:00;2024. 04. 13. 0:00:00;aktív;10031;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2602;Ramóna;Gál;rgal2602@gmail.com;+36322674409;Pápa;Kossuth tér 24;1977. 02. 08. 0:00:00;2021. 05. 17. 0:00:00;2021. 05. 17. 0:00:00;aktív;17550;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2603;Emese;Barta;ebarta2603@gmail.com;+36505475837;Gyömrő;Iskola utca 16;1978. 08. 09. 0:00:00;2023. 01. 03. 0:00:00;2023. 01. 03. 0:00:00;aktív;8500;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2604;Dániel;Bodnár;dbodnar2604@gmail.com;+36573632259;Tatabánya;Vasút utca 75;1972. 04. 03. 0:00:00;2024. 04. 01. 0:00:00;2024. 04. 01. 0:00:00;aktív;7924;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2605;Izabella;Lakatos;ilakatos2605@gmail.com;+36717897910;Vecsés;Dózsa György utca 20;1988. 04. 09. 0:00:00;2025. 02. 06. 0:00:00;2025. 02. 06. 0:00:00;aktív;11079;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2606;Sándor;Barna;sbarna2606@gmail.com;+36511026229;Bonyhád;Mátyás király utca 56;1982. 12. 28. 0:00:00;2023. 02. 19. 0:00:00;2023. 02. 19. 0:00:00;aktív;17167;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2607;László;Novák;lnovak2607@gmail.com;+36792691927;Szigetszentmiklós;Gyöngyvirág utca 65;1989. 04. 22. 0:00:00;2023. 02. 23. 0:00:00;2023. 02. 23. 0:00:00;aktív;10646;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2608;Ramóna;László;rlaszlo2608@gmail.com;+36819005707;Kisvárda;Orgona utca 66;1996. 11. 16. 0:00:00;2019. 06. 28. 0:00:00;2019. 06. 28. 0:00:00;aktív;16632;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2609;Ágnes;Szekeres;aszekeres2609@gmail.com;+36234712078;Jászberény;Templom utca 4;1999. 01. 16. 0:00:00;2021. 04. 16. 0:00:00;2021. 04. 16. 0:00:00;aktív;11715;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2610;Zoltán;Dudás;zdudas2610@gmail.com;+36721741936;Siklós;Szőlő utca 31;1961. 03. 16. 0:00:00;2020. 05. 30. 0:00:00;2020. 05. 30. 0:00:00;aktív;17513;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2611;János;Pintér;jpinter2611@gmail.com;+36558407617;Sárvár;Táncsics Mihály utca 34;1962. 02. 10. 0:00:00;2022. 09. 19. 0:00:00;2022. 09. 19. 0:00:00;aktív;13714;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2612;Imre;Bakos;ibakos2612@gmail.com;+36542119670;Kalocsa;Fő utca 61;2002. 08. 16. 0:00:00;2021. 05. 29. 0:00:00;2021. 05. 29. 0:00:00;inaktív;2799;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2613;Luca;Barta;lbarta2613@gmail.com;+36276387420;Szolnok;Szőlő utca 65;1965. 04. 09. 0:00:00;2021. 01. 18. 0:00:00;2021. 01. 18. 0:00:00;aktív;5008;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2614;Anikó;Hajdu;ahajdu2614@gmail.com;+36474080230;Tiszaújváros;Iskola utca 85;1992. 12. 16. 0:00:00;2024. 04. 02. 0:00:00;2024. 04. 02. 0:00:00;inaktív;3751;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2615;Izabella;Pál;ipal2615@gmail.com;+36317863783;Budaörs;Rét utca 77;1977. 11. 03. 0:00:00;2020. 03. 09. 0:00:00;2020. 03. 09. 0:00:00;inaktív;10451;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2616;Tamás;Kocsis;tkocsis2616@gmail.com;+36938303941;Cegléd;Hunyadi utca 17;1964. 10. 30. 0:00:00;2024. 05. 17. 0:00:00;2024. 05. 17. 0:00:00;inaktív;5354;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2617;Éva;Bálint;ebalint2617@gmail.com;+36344145231;Komló;Kert utca 54;1971. 05. 23. 0:00:00;2022. 06. 07. 0:00:00;2022. 06. 07. 0:00:00;inaktív;1850;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2618;Albert;Máté;amate2618@gmail.com;+36519478293;Dabas;Orgona utca 21;1977. 02. 23. 0:00:00;2024. 07. 16. 0:00:00;2024. 07. 16. 0:00:00;inaktív;6889;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2619;Natasa;Papp;npapp2619@gmail.com;+36624694080;Esztergom;Hársfa utca 98;1992. 07. 17. 0:00:00;2025. 04. 11. 0:00:00;2025. 04. 11. 0:00:00;aktív;7560;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2620;László;Kerekes;lkerekes2620@gmail.com;+36826364688;Ajka;Béke utca 63;1970. 03. 03. 0:00:00;2020. 05. 29. 0:00:00;2020. 05. 29. 0:00:00;inaktív;17043;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2621;Nina;Szőke;nszoke2621@gmail.com;+36434707458;Szombathely;Szent István utca 18;1961. 02. 10. 0:00:00;2024. 09. 13. 0:00:00;2024. 09. 13. 0:00:00;aktív;8429;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2622;Gábor;Lengyel;glengyel2622@gmail.com;+36288848607;Székesfehérvár;Gyöngyvirág utca 7;1967. 04. 13. 0:00:00;2023. 10. 13. 0:00:00;2023. 10. 13. 0:00:00;aktív;10389;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2623;Beáta;Sándor;bsandor2623@gmail.com;+36434020558;Szentendre;Szőlő utca 78;1984. 10. 09. 0:00:00;2024. 05. 17. 0:00:00;2024. 05. 17. 0:00:00;inaktív;10587;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2624;Nina;Sipos;nsipos2624@gmail.com;+36471941144;Cegléd;Ady Endre utca 87;1984. 07. 31. 0:00:00;2022. 07. 26. 0:00:00;2022. 07. 26. 0:00:00;aktív;16979;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2625;Ramóna;Szekeres;rszekeres2625@gmail.com;+36819801470;Gödöllő;Tavaszmező utca 91;1964. 03. 16. 0:00:00;2022. 02. 10. 0:00:00;2022. 02. 10. 0:00:00;inaktív;9920;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2626;Bence;Kelemen;bkelemen2626@gmail.com;+36801984866;Kazincbarcika;Sport utca 10;1986. 01. 22. 0:00:00;2023. 05. 18. 0:00:00;2023. 05. 18. 0:00:00;aktív;16306;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2627;József;Illés;jilles2627@gmail.com;+36339657826;Mezőkövesd;Fő utca 40;1987. 10. 02. 0:00:00;2024. 07. 13. 0:00:00;2024. 07. 13. 0:00:00;inaktív;16818;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2628;Attila;Hegedűs;ahegedus2628@gmail.com;+36745781354;Eger;Új utca 14;1978. 04. 02. 0:00:00;2021. 01. 21. 0:00:00;2021. 01. 21. 0:00:00;aktív;13262;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2629;András;Balázs;abalazs2629@gmail.com;+36972077664;Ráckeve;Virág utca 88;1984. 04. 04. 0:00:00;2024. 09. 11. 0:00:00;2024. 09. 11. 0:00:00;aktív;5855;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2630;Ágnes;Kiss;akiss2630@gmail.com;+36272832298;Vecsés;Bartók Béla utca 2;1992. 07. 14. 0:00:00;2024. 01. 18. 0:00:00;2024. 01. 18. 0:00:00;aktív;9350;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2631;Noémi;Sipos;nsipos2631@gmail.com;+36442797390;Sümeg;Zrínyi utca 9;1983. 06. 30. 0:00:00;2021. 11. 29. 0:00:00;2021. 11. 29. 0:00:00;aktív;6934;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2632;Tamás;Balla;tballa2632@gmail.com;+36902197512;Zalaegerszeg;Erkel Ferenc utca 69;1990. 10. 30. 0:00:00;2022. 05. 27. 0:00:00;2022. 05. 27. 0:00:00;aktív;288;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2633;Nikolett;Szekeres;nszekeres2633@gmail.com;+36268848526;Gyömrő;Árpád utca 12;1999. 09. 29. 0:00:00;2018. 10. 21. 0:00:00;2018. 10. 21. 0:00:00;aktív;19320;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2634;Dorina;Somogyi;dsomogyi2634@gmail.com;+36371788803;Dunaújváros;Rákóczi utca 40;1980. 03. 19. 0:00:00;2022. 08. 27. 0:00:00;2022. 08. 27. 0:00:00;aktív;16538;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2635;György;Szilágyi;gszilagyi2635@gmail.com;+36361837085;Zalaegerszeg;Csokonai utca 87;1986. 05. 30. 0:00:00;2024. 08. 29. 0:00:00;2024. 08. 29. 0:00:00;aktív;14771;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2636;Albert;Kovács;akovacs2636@gmail.com;+36916279705;Füzesabony;Sport utca 78;1974. 02. 12. 0:00:00;2025. 02. 06. 0:00:00;2025. 02. 06. 0:00:00;aktív;191;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2637;Zsolt;Kozma;zkozma2637@gmail.com;+36833380546;Békéscsaba;Ady Endre utca 4;1987. 09. 22. 0:00:00;2023. 01. 24. 0:00:00;2023. 01. 24. 0:00:00;inaktív;16103;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2638;Orsolya;Somogyi;osomogyi2638@gmail.com;+36736989332;Kaposvár;Gyöngyvirág utca 77;2000. 10. 09. 0:00:00;2022. 05. 12. 0:00:00;2022. 05. 12. 0:00:00;aktív;8746;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2639;András;Lakatos;alakatos2639@gmail.com;+36592243863;Székesfehérvár;Nyár utca 92;1993. 08. 08. 0:00:00;2024. 12. 02. 0:00:00;2024. 12. 02. 0:00:00;inaktív;10949;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2640;Júlia;Molnár;jmolnar2640@gmail.com;+36914595501;Kaposvár;Alkotmány utca 16;2001. 04. 06. 0:00:00;2024. 09. 29. 0:00:00;2024. 09. 29. 0:00:00;aktív;7498;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2641;Róbert;Bogdán;rbogdan2641@gmail.com;+36776230461;Kecskemét;Sport utca 77;1986. 10. 09. 0:00:00;2024. 11. 20. 0:00:00;2024. 11. 20. 0:00:00;aktív;3745;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2642;Kincső;Antal;kantal2642@gmail.com;+36676169261;Sümeg;Csokonai utca 25;1974. 06. 03. 0:00:00;2023. 09. 29. 0:00:00;2023. 09. 29. 0:00:00;aktív;10998;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2643;Zsuzsanna;Papp;zpapp2643@gmail.com;+36554310248;Kőszeg;Árpád utca 40;1998. 05. 17. 0:00:00;2023. 10. 06. 0:00:00;2023. 10. 06. 0:00:00;aktív;555;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2644;Zsuzsanna;László;zlaszlo2644@gmail.com;+36357412940;Körmend;Vasút utca 7;1983. 06. 29. 0:00:00;2024. 08. 12. 0:00:00;2024. 08. 12. 0:00:00;aktív;7299;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2645;Krisztina;Barna;kbarna2645@gmail.com;+36399709867;Esztergom;Bem utca 90;2000. 10. 03. 0:00:00;2021. 02. 07. 0:00:00;2021. 02. 07. 0:00:00;aktív;10709;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2646;Lili;Balog;lbalog2646@gmail.com;+36721313751;Vác;Erkel Ferenc utca 89;1994. 05. 19. 0:00:00;2023. 11. 10. 0:00:00;2023. 11. 10. 0:00:00;aktív;10618;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2647;Bianka;Pataki;bpataki2647@gmail.com;+36432694219;Szigetszentmiklós;Virág utca 15;1989. 03. 21. 0:00:00;2023. 05. 14. 0:00:00;2023. 05. 14. 0:00:00;inaktív;525;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2648;Luca;Pál;lpal2648@gmail.com;+36352510256;Komló;Akácfa utca 87;1972. 05. 30. 0:00:00;2021. 12. 12. 0:00:00;2021. 12. 12. 0:00:00;aktív;6473;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2649;Tímea;Fekete;tfekete2649@gmail.com;+36788652805;Tiszafüred;Széchenyi utca 2;1964. 03. 27. 0:00:00;2021. 08. 29. 0:00:00;2021. 08. 29. 0:00:00;aktív;4998;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2650;Imre;Török;itorok2650@gmail.com;+36972450566;Fót;Sport utca 89;1960. 06. 26. 0:00:00;2024. 04. 22. 0:00:00;2024. 04. 22. 0:00:00;aktív;8877;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2651;Boglárka;Bogdán;bbogdan2651@gmail.com;+36851144054;Mezőkövesd;Rét utca 76;1992. 12. 19. 0:00:00;2021. 06. 27. 0:00:00;2021. 06. 27. 0:00:00;inaktív;11792;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2652;István;Mészáros;imeszaros2652@gmail.com;+36496208400;Jászberény;Rózsa utca 93;1994. 01. 29. 0:00:00;2023. 09. 01. 0:00:00;2023. 09. 01. 0:00:00;aktív;14644;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2653;Nikolett;Török;ntorok2653@gmail.com;+36671583635;Kaba;Rákóczi utca 80;1967. 09. 28. 0:00:00;2024. 01. 22. 0:00:00;2024. 01. 22. 0:00:00;inaktív;11318;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2654;Ferenc;Lakatos;flakatos2654@gmail.com;+36918693183;Eger;Fő utca 81;1967. 02. 23. 0:00:00;2025. 01. 07. 0:00:00;2025. 01. 07. 0:00:00;aktív;16599;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2655;Luca;Illés;lilles2655@gmail.com;+36851131690;Füzesabony;Hársfa utca 68;1970. 04. 16. 0:00:00;2022. 11. 25. 0:00:00;2022. 11. 25. 0:00:00;aktív;5280;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2656;Ágnes;Halász;ahalasz2656@gmail.com;+36677176255;Törökszentmiklós;Rózsa utca 3;1998. 01. 23. 0:00:00;2023. 07. 27. 0:00:00;2023. 07. 27. 0:00:00;aktív;16927;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2657;Krisztina;Jónás;kjonas2657@gmail.com;+36591001586;Gárdony;Bartók Béla utca 52;1983. 01. 22. 0:00:00;2023. 10. 30. 0:00:00;2023. 10. 30. 0:00:00;inaktív;7795;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2658;Zsigmond;Péter;zpeter2658@gmail.com;+36508596066;Cegléd;Szőlő utca 9;1967. 03. 28. 0:00:00;2024. 05. 19. 0:00:00;2024. 05. 19. 0:00:00;inaktív;16621;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2659;Tamás;Hegedüs;thegedus2659@gmail.com;+36686106160;Komárom;Árpád utca 42;1984. 04. 02. 0:00:00;2024. 09. 16. 0:00:00;2024. 09. 16. 0:00:00;inaktív;15144;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2660;Ilona;Kelemen;ikelemen2660@gmail.com;+36312880775;Pápa;Széchenyi utca 84;1994. 01. 12. 0:00:00;2021. 04. 29. 0:00:00;2021. 04. 29. 0:00:00;inaktív;2592;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2661;Ágnes;Fazekas;afazekas2661@gmail.com;+36827820887;Zirc;Akácfa utca 9;1963. 06. 18. 0:00:00;2025. 02. 09. 0:00:00;2025. 02. 09. 0:00:00;aktív;9969;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2662;József;Pintér;jpinter2662@gmail.com;+36576542582;Pilisvörösvár;Sport utca 48;1984. 04. 13. 0:00:00;2018. 07. 19. 0:00:00;2018. 07. 19. 0:00:00;inaktív;19757;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2663;Anikó;Horváth;ahorvath2663@gmail.com;+36398401390;Orosháza;Jókai utca 57;1997. 04. 15. 0:00:00;2020. 08. 26. 0:00:00;2020. 08. 26. 0:00:00;aktív;16844;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2664;Szilvia;Simon;ssimon2664@gmail.com;+36838642134;Ajka;Rét utca 48;1992. 03. 31. 0:00:00;2023. 07. 11. 0:00:00;2023. 07. 11. 0:00:00;aktív;9873;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2665;Ilona;Hajdu;ihajdu2665@gmail.com;+36854009748;Kőszeg;Tavaszmező utca 42;1962. 10. 05. 0:00:00;2023. 08. 16. 0:00:00;2023. 08. 16. 0:00:00;aktív;5279;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2666;Roland;Jakab;rjakab2666@gmail.com;+36618168841;Hatvan;Hársfa utca 39;1994. 01. 26. 0:00:00;2023. 04. 23. 0:00:00;2023. 04. 23. 0:00:00;inaktív;10588;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2667;Béla;Pap;bpap2667@gmail.com;+36746476974;Szeged;Árpád utca 81;2003. 07. 19. 0:00:00;2024. 03. 15. 0:00:00;2024. 03. 15. 0:00:00;aktív;11343;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2668;Bernadett;Faragó;bfarago2668@gmail.com;+36352554565;Mohács;Rózsa utca 40;1984. 08. 05. 0:00:00;2024. 04. 24. 0:00:00;2024. 04. 24. 0:00:00;aktív;5634;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2669;Benedek;Novák;bnovak2669@gmail.com;+36223178950;Siklós;Szent István utca 97;2003. 03. 11. 0:00:00;2019. 03. 25. 0:00:00;2019. 03. 25. 0:00:00;aktív;4094;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2670;Levente;Szalai;lszalai2670@gmail.com;+36889704479;Karcag;Akácfa utca 41;1975. 09. 14. 0:00:00;2021. 12. 10. 0:00:00;2021. 12. 10. 0:00:00;aktív;3022;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2671;Enikő;Orsós;eorsos2671@gmail.com;+36404565258;Orosháza;Csokonai utca 54;1989. 06. 15. 0:00:00;2021. 08. 29. 0:00:00;2021. 08. 29. 0:00:00;aktív;19694;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2672;Béla;Varga;bvarga2672@gmail.com;+36354052550;Pilisvörösvár;Kossuth tér 87;1977. 02. 23. 0:00:00;2020. 12. 11. 0:00:00;2020. 12. 11. 0:00:00;inaktív;10785;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2673;Béla;Sipos;bsipos2673@gmail.com;+36966384416;Nagykőrös;Rét utca 25;1967. 04. 15. 0:00:00;2021. 02. 20. 0:00:00;2021. 02. 20. 0:00:00;aktív;7527;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
2674;Nikolett;Halász;nhalasz2674@gmail.com;+36435071583;Tiszaújváros;Bartók Béla utca 98;1995. 03. 11. 0:00:00;2024. 03. 08. 0:00:00;2024. 03. 08. 0:00:00;aktív;3657;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
